first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
4/4/2021,4/10/2021,75-79,???,1716,<15,<15
4/4/2021,4/10/2021,75-79,?? ????,<15,0,0
4/4/2021,4/10/2021,75-79,????,2486,<15,<15
4/4/2021,4/10/2021,80+,???,3530,25,<15
4/4/2021,4/10/2021,80+,?? ????,<15,0,0
4/4/2021,4/10/2021,80+,????,7405,28,<15
4/4/2021,4/10/2021,NULL,???,5375,29,0
4/4/2021,4/10/2021,NULL,?? ????,326,<15,0
4/4/2021,4/10/2021,NULL,????,3681,15,0
4/11/2021,4/17/2021,0-19,???,59718,224,0
4/11/2021,4/17/2021,0-19,?? ????,481,<15,0
4/11/2021,4/17/2021,0-19,????,58257,248,0
4/11/2021,4/17/2021,20-24,???,6536,24,0
4/11/2021,4/17/2021,20-24,?? ????,118,<15,0
4/11/2021,4/17/2021,20-24,????,6457,28,0
4/11/2021,4/17/2021,25-29,???,7151,31,<15
4/11/2021,4/17/2021,25-29,?? ????,110,<15,0
4/11/2021,4/17/2021,25-29,????,7806,27,0
4/11/2021,4/17/2021,30-34,???,7315,31,0
4/11/2021,4/17/2021,30-34,?? ????,140,0,0
4/11/2021,4/17/2021,30-34,????,8763,36,0
4/11/2021,4/17/2021,35-39,???,6767,20,0
4/11/2021,4/17/2021,35-39,?? ????,105,0,0
4/11/2021,4/17/2021,35-39,????,8075,36,0
4/11/2021,4/17/2021,40-44,???,6296,24,<15
4/11/2021,4/17/2021,40-44,?? ????,78,<15,0
4/11/2021,4/17/2021,40-44,????,7684,20,<15
4/11/2021,4/17/2021,45-49,???,5879,18,0
4/11/2021,4/17/2021,45-49,?? ????,62,<15,0
4/11/2021,4/17/2021,45-49,????,7595,29,0
4/11/2021,4/17/2021,50-54,???,4687,<15,<15
4/11/2021,4/17/2021,50-54,?? ????,58,0,0
4/11/2021,4/17/2021,50-54,????,7055,18,0
4/11/2021,4/17/2021,55-59,???,4225,<15,<15
4/11/2021,4/17/2021,55-59,?? ????,17,0,0
4/11/2021,4/17/2021,55-59,????,6624,16,<15
4/11/2021,4/17/2021,60-64,???,3673,<15,<15
4/11/2021,4/17/2021,60-64,?? ????,27,0,0
4/11/2021,4/17/2021,60-64,????,6654,<15,<15
4/11/2021,4/17/2021,65-69,???,3186,<15,<15
4/11/2021,4/17/2021,65-69,?? ????,<15,0,0
4/11/2021,4/17/2021,65-69,????,5150,<15,<15
4/11/2021,4/17/2021,70-74,???,2552,<15,<15
4/11/2021,4/17/2021,70-74,?? ????,25,0,0
4/11/2021,4/17/2021,70-74,????,3799,<15,<15
4/11/2021,4/17/2021,75-79,???,1254,<15,<15
4/11/2021,4/17/2021,75-79,?? ????,<15,0,0
4/11/2021,4/17/2021,75-79,????,1717,16,<15
4/11/2021,4/17/2021,80+,???,1951,<15,<15
4/11/2021,4/17/2021,80+,?? ????,<15,0,0
4/11/2021,4/17/2021,80+,????,3789,20,<15
4/11/2021,4/17/2021,NULL,???,8590,16,0
4/11/2021,4/17/2021,NULL,?? ????,272,<15,0
4/11/2021,4/17/2021,NULL,????,5185,35,0
4/18/2021,4/24/2021,0-19,???,49158,154,0
4/18/2021,4/24/2021,0-19,?? ????,461,<15,0
4/18/2021,4/24/2021,0-19,????,49793,220,0
4/18/2021,4/24/2021,20-24,???,5844,18,0
4/18/2021,4/24/2021,20-24,?? ????,93,<15,0
4/18/2021,4/24/2021,20-24,????,6536,19,0
4/18/2021,4/24/2021,25-29,???,7185,19,0
4/18/2021,4/24/2021,25-29,?? ????,86,<15,0
4/18/2021,4/24/2021,25-29,????,8308,23,0
4/18/2021,4/24/2021,30-34,???,7625,20,0
4/18/2021,4/24/2021,30-34,?? ????,130,0,0
4/18/2021,4/24/2021,30-34,????,9396,20,0
4/18/2021,4/24/2021,35-39,???,7310,<15,0
4/18/2021,4/24/2021,35-39,?? ????,117,<15,0
4/18/2021,4/24/2021,35-39,????,8668,24,0
4/18/2021,4/24/2021,40-44,???,6701,30,<15
4/18/2021,4/24/2021,40-44,?? ????,78,0,0
4/18/2021,4/24/2021,40-44,????,8539,21,0
4/18/2021,4/24/2021,45-49,???,6499,16,0
4/18/2021,4/24/2021,45-49,?? ????,61,<15,0
4/18/2021,4/24/2021,45-49,????,8024,26,0
4/18/2021,4/24/2021,50-54,???,5206,<15,<15
4/18/2021,4/24/2021,50-54,?? ????,43,0,0
4/18/2021,4/24/2021,50-54,????,7416,<15,0
4/18/2021,4/24/2021,55-59,???,4340,<15,<15
4/18/2021,4/24/2021,55-59,?? ????,26,0,0
4/18/2021,4/24/2021,55-59,????,6765,15,0
4/18/2021,4/24/2021,60-64,???,3980,<15,<15
4/18/2021,4/24/2021,60-64,?? ????,21,0,0
4/18/2021,4/24/2021,60-64,????,6698,<15,0
4/18/2021,4/24/2021,65-69,???,3307,<15,<15
4/18/2021,4/24/2021,65-69,?? ????,<15,0,0
4/18/2021,4/24/2021,65-69,????,5073,<15,<15
4/18/2021,4/24/2021,70-74,???,2702,<15,0
4/18/2021,4/24/2021,70-74,?? ????,<15,0,0
4/18/2021,4/24/2021,70-74,????,3860,<15,<15
4/18/2021,4/24/2021,75-79,???,1388,<15,<15
4/18/2021,4/24/2021,75-79,?? ????,<15,0,0
4/18/2021,4/24/2021,75-79,????,1771,<15,0
4/18/2021,4/24/2021,80+,???,2116,<15,<15
4/18/2021,4/24/2021,80+,?? ????,<15,0,0
4/18/2021,4/24/2021,80+,????,4122,15,<15
4/18/2021,4/24/2021,NULL,???,6127,25,0
4/18/2021,4/24/2021,NULL,?? ????,207,<15,0
4/18/2021,4/24/2021,NULL,????,3862,29,0
4/25/2021,5/1/2021,0-19,???,33427,136,0
4/25/2021,5/1/2021,0-19,?? ????,429,<15,0
4/25/2021,5/1/2021,0-19,????,34789,148,0
4/25/2021,5/1/2021,20-24,???,4964,<15,0
4/25/2021,5/1/2021,20-24,?? ????,88,0,0
4/25/2021,5/1/2021,20-24,????,5873,<15,0
4/25/2021,5/1/2021,25-29,???,6517,18,0
4/25/2021,5/1/2021,25-29,?? ????,83,0,0
4/25/2021,5/1/2021,25-29,????,7677,<15,0
4/25/2021,5/1/2021,30-34,???,7414,<15,0
4/25/2021,5/1/2021,30-34,?? ????,134,0,0
4/25/2021,5/1/2021,30-34,????,8694,17,0
4/25/2021,5/1/2021,35-39,???,6890,<15,0
4/25/2021,5/1/2021,35-39,?? ????,121,0,0
4/25/2021,5/1/2021,35-39,????,7989,<15,0
4/25/2021,5/1/2021,40-44,???,6529,<15,0
4/25/2021,5/1/2021,40-44,?? ????,69,0,0
4/25/2021,5/1/2021,40-44,????,7498,<15,0
4/25/2021,5/1/2021,45-49,???,6132,15,<15
4/25/2021,5/1/2021,45-49,?? ????,61,<15,0
4/25/2021,5/1/2021,45-49,????,7236,<15,0
4/25/2021,5/1/2021,50-54,???,4866,<15,<15
4/25/2021,5/1/2021,50-54,?? ????,40,0,0
4/25/2021,5/1/2021,50-54,????,6312,<15,0
4/25/2021,5/1/2021,55-59,???,4158,<15,<15
4/25/2021,5/1/2021,55-59,?? ????,21,0,0
4/25/2021,5/1/2021,55-59,????,5748,<15,0
4/25/2021,5/1/2021,60-64,???,3597,<15,0
4/25/2021,5/1/2021,60-64,?? ????,<15,0,0
4/25/2021,5/1/2021,60-64,????,5647,<15,<15
4/25/2021,5/1/2021,65-69,???,3022,<15,<15
4/25/2021,5/1/2021,65-69,?? ????,<15,0,0
4/25/2021,5/1/2021,65-69,????,4005,<15,0
4/25/2021,5/1/2021,70-74,???,2313,<15,0
4/25/2021,5/1/2021,70-74,?? ????,<15,0,0
4/25/2021,5/1/2021,70-74,????,2802,<15,0
4/25/2021,5/1/2021,75-79,???,1193,0,0
4/25/2021,5/1/2021,75-79,????,1337,<15,<15
4/25/2021,5/1/2021,80+,???,1434,<15,<15
4/25/2021,5/1/2021,80+,?? ????,<15,0,0
4/25/2021,5/1/2021,80+,????,2471,<15,<15
4/25/2021,5/1/2021,NULL,???,6626,26,0
4/25/2021,5/1/2021,NULL,?? ????,164,<15,0
4/25/2021,5/1/2021,NULL,????,4165,15,0
5/2/2021,5/8/2021,0-19,???,36604,70,0
5/2/2021,5/8/2021,0-19,?? ????,602,<15,0
5/2/2021,5/8/2021,0-19,????,35797,92,0
5/2/2021,5/8/2021,20-24,???,4784,<15,0
5/2/2021,5/8/2021,20-24,?? ????,102,0,0
5/2/2021,5/8/2021,20-24,????,5744,<15,0
5/2/2021,5/8/2021,25-29,???,6502,<15,0
5/2/2021,5/8/2021,25-29,?? ????,124,0,0
5/2/2021,5/8/2021,25-29,????,7727,<15,0
5/2/2021,5/8/2021,30-34,???,7315,<15,0
5/2/2021,5/8/2021,30-34,?? ????,175,0,0
5/2/2021,5/8/2021,30-34,????,8941,<15,0
5/2/2021,5/8/2021,35-39,???,6775,<15,0
5/2/2021,5/8/2021,35-39,?? ????,134,0,0
5/2/2021,5/8/2021,35-39,????,8088,<15,0
5/2/2021,5/8/2021,40-44,???,6161,<15,0
5/2/2021,5/8/2021,40-44,?? ????,113,0,0
5/2/2021,5/8/2021,40-44,????,7607,<15,0
5/2/2021,5/8/2021,45-49,???,5777,<15,<15
5/2/2021,5/8/2021,45-49,?? ????,93,0,0
5/2/2021,5/8/2021,45-49,????,7157,<15,0
5/2/2021,5/8/2021,50-54,???,4513,<15,0
5/2/2021,5/8/2021,50-54,?? ????,54,<15,0
5/2/2021,5/8/2021,50-54,????,6249,<15,<15
5/2/2021,5/8/2021,55-59,???,3983,<15,0
5/2/2021,5/8/2021,55-59,?? ????,32,<15,0
5/2/2021,5/8/2021,55-59,????,5720,<15,<15
5/2/2021,5/8/2021,60-64,???,3444,<15,0
5/2/2021,5/8/2021,60-64,?? ????,23,0,0
5/2/2021,5/8/2021,60-64,????,5719,<15,0
5/2/2021,5/8/2021,65-69,???,2905,<15,0
5/2/2021,5/8/2021,65-69,?? ????,<15,0,0
5/2/2021,5/8/2021,65-69,????,4031,<15,<15
5/2/2021,5/8/2021,70-74,???,2151,<15,<15
5/2/2021,5/8/2021,70-74,?? ????,17,0,0
5/2/2021,5/8/2021,70-74,????,2836,<15,0
5/2/2021,5/8/2021,75-79,???,1088,0,0
5/2/2021,5/8/2021,75-79,?? ????,<15,0,0
5/2/2021,5/8/2021,75-79,????,1320,<15,<15
5/2/2021,5/8/2021,80+,???,1513,<15,<15
5/2/2021,5/8/2021,80+,?? ????,<15,0,0
5/2/2021,5/8/2021,80+,????,2945,<15,<15
5/2/2021,5/8/2021,NULL,???,5313,20,0
5/2/2021,5/8/2021,NULL,?? ????,169,0,0
5/2/2021,5/8/2021,NULL,????,3932,<15,0
5/9/2021,5/15/2021,0-19,???,30306,74,0
5/9/2021,5/15/2021,0-19,?? ????,350,0,0
5/9/2021,5/15/2021,0-19,????,27271,54,0
5/9/2021,5/15/2021,20-24,???,4522,<15,0
5/9/2021,5/15/2021,20-24,?? ????,115,0,0
5/9/2021,5/15/2021,20-24,????,4894,<15,0
5/9/2021,5/15/2021,25-29,???,5931,<15,0
5/9/2021,5/15/2021,25-29,?? ????,115,0,0
5/9/2021,5/15/2021,25-29,????,6401,<15,0
5/9/2021,5/15/2021,30-34,???,6240,<15,0
5/9/2021,5/15/2021,30-34,?? ????,145,0,0
5/9/2021,5/15/2021,30-34,????,6814,<15,0
5/9/2021,5/15/2021,35-39,???,5648,<15,0
5/9/2021,5/15/2021,35-39,?? ????,130,0,0
5/9/2021,5/15/2021,35-39,????,6083,<15,0
5/9/2021,5/15/2021,40-44,???,5077,<15,0
5/9/2021,5/15/2021,40-44,?? ????,101,0,0
5/9/2021,5/15/2021,40-44,????,5580,<15,0
5/9/2021,5/15/2021,45-49,???,4848,<15,0
5/9/2021,5/15/2021,45-49,?? ????,65,0,0
5/9/2021,5/15/2021,45-49,????,5645,<15,0
5/9/2021,5/15/2021,50-54,???,3869,<15,<15
5/9/2021,5/15/2021,50-54,?? ????,53,0,0
5/9/2021,5/15/2021,50-54,????,5069,<15,0
5/9/2021,5/15/2021,55-59,???,3480,<15,<15
5/9/2021,5/15/2021,55-59,?? ????,25,0,0
5/9/2021,5/15/2021,55-59,????,4744,<15,0
5/9/2021,5/15/2021,60-64,???,3022,0,0
5/9/2021,5/15/2021,60-64,?? ????,26,0,0
5/9/2021,5/15/2021,60-64,????,4532,<15,0
5/9/2021,5/15/2021,65-69,???,2483,<15,0
5/9/2021,5/15/2021,65-69,?? ????,<15,0,0
5/9/2021,5/15/2021,65-69,????,3311,<15,<15
5/9/2021,5/15/2021,70-74,???,1871,<15,<15
5/9/2021,5/15/2021,70-74,?? ????,15,0,0
5/9/2021,5/15/2021,70-74,????,2267,<15,0
5/9/2021,5/15/2021,75-79,???,913,<15,0
5/9/2021,5/15/2021,75-79,?? ????,<15,0,0
5/9/2021,5/15/2021,75-79,????,948,<15,0
5/9/2021,5/15/2021,80+,???,1067,<15,<15
5/9/2021,5/15/2021,80+,?? ????,<15,0,0
5/9/2021,5/15/2021,80+,????,1761,<15,0
5/9/2021,5/15/2021,NULL,???,5253,<15,0
5/9/2021,5/15/2021,NULL,?? ????,193,0,0
5/9/2021,5/15/2021,NULL,????,3871,<15,0
5/16/2021,5/22/2021,0-19,???,18525,23,0
5/16/2021,5/22/2021,0-19,?? ????,257,0,0
5/16/2021,5/22/2021,0-19,????,17773,32,0
5/16/2021,5/22/2021,20-24,???,4146,<15,0
5/16/2021,5/22/2021,20-24,?? ????,88,0,0
5/16/2021,5/22/2021,20-24,????,4128,<15,0
5/16/2021,5/22/2021,25-29,???,5266,<15,0
5/16/2021,5/22/2021,25-29,?? ????,108,0,0
5/16/2021,5/22/2021,25-29,????,5575,0,0
5/16/2021,5/22/2021,30-34,???,5422,<15,0
5/16/2021,5/22/2021,30-34,?? ????,120,0,0
5/16/2021,5/22/2021,30-34,????,5869,<15,0
5/16/2021,5/22/2021,35-39,???,5061,<15,0
5/16/2021,5/22/2021,35-39,?? ????,106,0,0
5/16/2021,5/22/2021,35-39,????,5070,<15,0
5/16/2021,5/22/2021,40-44,???,4287,<15,0
5/16/2021,5/22/2021,40-44,?? ????,75,0,0
5/16/2021,5/22/2021,40-44,????,4838,<15,0
5/16/2021,5/22/2021,45-49,???,4165,<15,0
5/16/2021,5/22/2021,45-49,?? ????,61,0,0
5/16/2021,5/22/2021,45-49,????,4875,<15,0
5/16/2021,5/22/2021,50-54,???,3528,<15,<15
5/16/2021,5/22/2021,50-54,?? ????,33,0,0
5/16/2021,5/22/2021,50-54,????,4649,<15,0
5/16/2021,5/22/2021,55-59,???,3074,0,0
5/16/2021,5/22/2021,55-59,?? ????,23,0,0
5/16/2021,5/22/2021,55-59,????,4463,<15,0
5/16/2021,5/22/2021,60-64,???,2946,<15,0
5/16/2021,5/22/2021,60-64,?? ????,19,0,0
5/16/2021,5/22/2021,60-64,????,4343,<15,0
5/16/2021,5/22/2021,65-69,???,2278,<15,0
5/16/2021,5/22/2021,65-69,?? ????,<15,0,0
5/16/2021,5/22/2021,65-69,????,3155,<15,0
5/16/2021,5/22/2021,70-74,???,1695,<15,0
5/16/2021,5/22/2021,70-74,?? ????,<15,0,0
5/16/2021,5/22/2021,70-74,????,2144,<15,0
5/16/2021,5/22/2021,75-79,???,807,<15,0
5/16/2021,5/22/2021,75-79,?? ????,<15,0,0
5/16/2021,5/22/2021,75-79,????,961,<15,0
5/16/2021,5/22/2021,80+,???,971,<15,<15
5/16/2021,5/22/2021,80+,?? ????,<15,0,0
5/16/2021,5/22/2021,80+,????,1929,<15,<15
5/16/2021,5/22/2021,NULL,???,4233,35,0
5/16/2021,5/22/2021,NULL,?? ????,181,0,0
5/16/2021,5/22/2021,NULL,????,3913,<15,0
5/23/2021,5/29/2021,0-19,???,27358,19,0
5/23/2021,5/29/2021,0-19,?? ????,318,0,0
5/23/2021,5/29/2021,0-19,????,24335,35,0
5/23/2021,5/29/2021,20-24,???,4990,<15,0
5/23/2021,5/29/2021,20-24,?? ????,90,0,0
5/23/2021,5/29/2021,20-24,????,5200,<15,0
5/23/2021,5/29/2021,25-29,???,5967,<15,0
5/23/2021,5/29/2021,25-29,?? ????,112,0,0
5/23/2021,5/29/2021,25-29,????,6613,<15,0
5/23/2021,5/29/2021,30-34,???,6475,<15,0
5/23/2021,5/29/2021,30-34,?? ????,148,0,0
5/23/2021,5/29/2021,30-34,????,7025,<15,<15
5/23/2021,5/29/2021,35-39,???,5990,<15,0
5/23/2021,5/29/2021,35-39,?? ????,117,0,0
5/23/2021,5/29/2021,35-39,????,6155,<15,0
5/23/2021,5/29/2021,40-44,???,5415,<15,0
5/23/2021,5/29/2021,40-44,?? ????,89,0,0
5/23/2021,5/29/2021,40-44,????,5759,<15,0
5/23/2021,5/29/2021,45-49,???,5052,<15,0
5/23/2021,5/29/2021,45-49,?? ????,57,0,0
5/23/2021,5/29/2021,45-49,????,5585,<15,0
5/23/2021,5/29/2021,50-54,???,4115,<15,<15
5/23/2021,5/29/2021,50-54,?? ????,48,0,0
5/23/2021,5/29/2021,50-54,????,5261,<15,0
5/23/2021,5/29/2021,55-59,???,3735,<15,0
5/23/2021,5/29/2021,55-59,?? ????,37,0,0
5/23/2021,5/29/2021,55-59,????,5103,<15,<15
5/23/2021,5/29/2021,60-64,???,3323,<15,0
5/23/2021,5/29/2021,60-64,?? ????,25,<15,0
5/23/2021,5/29/2021,60-64,????,5022,<15,0
5/23/2021,5/29/2021,65-69,???,3109,<15,0
5/23/2021,5/29/2021,65-69,?? ????,<15,0,0
5/23/2021,5/29/2021,65-69,????,3974,<15,<15
5/23/2021,5/29/2021,70-74,???,2468,<15,0
5/23/2021,5/29/2021,70-74,?? ????,15,0,0
5/23/2021,5/29/2021,70-74,????,2920,<15,<15
5/23/2021,5/29/2021,75-79,???,1193,<15,0
5/23/2021,5/29/2021,75-79,?? ????,<15,0,0
5/23/2021,5/29/2021,75-79,????,1420,0,0
5/23/2021,5/29/2021,80+,???,1467,<15,<15
5/23/2021,5/29/2021,80+,?? ????,<15,0,0
5/23/2021,5/29/2021,80+,????,2975,<15,0
5/23/2021,5/29/2021,NULL,???,6097,<15,0
5/23/2021,5/29/2021,NULL,?? ????,243,0,0
5/23/2021,5/29/2021,NULL,????,6089,<15,0
5/30/2021,6/5/2021,0-19,???,8376,<15,0
5/30/2021,6/5/2021,0-19,?? ????,183,0,0
5/30/2021,6/5/2021,0-19,????,8100,<15,0
5/30/2021,6/5/2021,20-24,???,4403,<15,0
5/30/2021,6/5/2021,20-24,?? ????,99,0,0
5/30/2021,6/5/2021,20-24,????,4592,<15,0
5/30/2021,6/5/2021,25-29,???,4737,<15,0
5/30/2021,6/5/2021,25-29,?? ????,124,<15,0
5/30/2021,6/5/2021,25-29,????,5153,<15,0
5/30/2021,6/5/2021,30-34,???,5227,<15,0
5/30/2021,6/5/2021,30-34,?? ????,134,0,0
5/30/2021,6/5/2021,30-34,????,5585,<15,0
5/30/2021,6/5/2021,35-39,???,4900,<15,0
5/30/2021,6/5/2021,35-39,?? ????,109,0,0
5/30/2021,6/5/2021,35-39,????,4920,<15,0
5/30/2021,6/5/2021,40-44,???,4674,<15,0
5/30/2021,6/5/2021,40-44,?? ????,82,<15,0
5/30/2021,6/5/2021,40-44,????,4550,<15,0
5/30/2021,6/5/2021,45-49,???,4898,<15,0
5/30/2021,6/5/2021,45-49,?? ????,43,0,0
5/30/2021,6/5/2021,45-49,????,4709,<15,0
5/30/2021,6/5/2021,50-54,???,4200,0,0
5/30/2021,6/5/2021,50-54,?? ????,41,0,0
5/30/2021,6/5/2021,50-54,????,4590,<15,<15
5/30/2021,6/5/2021,55-59,???,3605,<15,0
5/30/2021,6/5/2021,55-59,?? ????,31,0,0
5/30/2021,6/5/2021,55-59,????,4187,<15,0
5/30/2021,6/5/2021,60-64,???,3199,<15,0
5/30/2021,6/5/2021,60-64,?? ????,27,0,0
5/30/2021,6/5/2021,60-64,????,4341,<15,0
5/30/2021,6/5/2021,65-69,???,2833,<15,<15
5/30/2021,6/5/2021,65-69,?? ????,20,0,0
5/30/2021,6/5/2021,65-69,????,3489,0,0
5/30/2021,6/5/2021,70-74,???,2269,0,0
5/30/2021,6/5/2021,70-74,?? ????,<15,0,0
5/30/2021,6/5/2021,70-74,????,2656,<15,0
5/30/2021,6/5/2021,75-79,???,1053,<15,0
5/30/2021,6/5/2021,75-79,?? ????,<15,0,0
5/30/2021,6/5/2021,75-79,????,1181,<15,0
5/30/2021,6/5/2021,80+,???,1285,<15,0
5/30/2021,6/5/2021,80+,?? ????,<15,0,0
5/30/2021,6/5/2021,80+,????,2457,0,0
5/30/2021,6/5/2021,NULL,???,6202,<15,0
5/30/2021,6/5/2021,NULL,?? ????,569,0,0
5/30/2021,6/5/2021,NULL,????,6947,<15,0
6/6/2021,6/12/2021,0-19,???,6744,15,0
6/6/2021,6/12/2021,0-19,?? ????,158,0,0
6/6/2021,6/12/2021,0-19,????,6522,<15,0
6/6/2021,6/12/2021,20-24,???,4815,<15,0
6/6/2021,6/12/2021,20-24,?? ????,79,0,0
6/6/2021,6/12/2021,20-24,????,4468,<15,0
6/6/2021,6/12/2021,25-29,???,4953,<15,0
6/6/2021,6/12/2021,25-29,?? ????,86,<15,0
6/6/2021,6/12/2021,25-29,????,4920,<15,0
6/6/2021,6/12/2021,30-34,???,5401,<15,0
6/6/2021,6/12/2021,30-34,?? ????,108,0,0
6/6/2021,6/12/2021,30-34,????,5033,<15,0
6/6/2021,6/12/2021,35-39,???,4764,<15,<15
6/6/2021,6/12/2021,35-39,?? ????,85,0,0
6/6/2021,6/12/2021,35-39,????,4396,0,0
6/6/2021,6/12/2021,40-44,???,4743,<15,0
6/6/2021,6/12/2021,40-44,?? ????,78,0,0
6/6/2021,6/12/2021,40-44,????,4257,<15,0
6/6/2021,6/12/2021,45-49,???,4920,<15,0
6/6/2021,6/12/2021,45-49,?? ????,68,0,0
6/6/2021,6/12/2021,45-49,????,4438,<15,0
6/6/2021,6/12/2021,50-54,???,4111,<15,0
6/6/2021,6/12/2021,50-54,?? ????,50,0,0
6/6/2021,6/12/2021,50-54,????,4246,<15,0
6/6/2021,6/12/2021,55-59,???,3610,<15,0
6/6/2021,6/12/2021,55-59,?? ????,20,0,0
6/6/2021,6/12/2021,55-59,????,4033,<15,0
6/6/2021,6/12/2021,60-64,???,3173,<15,0
6/6/2021,6/12/2021,60-64,?? ????,22,0,0
6/6/2021,6/12/2021,60-64,????,3881,0,0
6/6/2021,6/12/2021,65-69,???,2766,<15,0
6/6/2021,6/12/2021,65-69,?? ????,<15,0,0
6/6/2021,6/12/2021,65-69,????,3177,<15,0
6/6/2021,6/12/2021,70-74,???,2228,<15,0
6/6/2021,6/12/2021,70-74,?? ????,24,0,0
6/6/2021,6/12/2021,70-74,????,2316,<15,0
6/6/2021,6/12/2021,75-79,???,952,0,0
6/6/2021,6/12/2021,75-79,?? ????,<15,0,0
6/6/2021,6/12/2021,75-79,????,946,0,0
6/6/2021,6/12/2021,80+,???,986,<15,0
6/6/2021,6/12/2021,80+,?? ????,<15,0,0
6/6/2021,6/12/2021,80+,????,1683,0,0
6/6/2021,6/12/2021,NULL,???,8137,<15,0
6/6/2021,6/12/2021,NULL,?? ????,708,0,0
6/6/2021,6/12/2021,NULL,????,7407,<15,0
6/13/2021,6/19/2021,0-19,???,9068,51,0
6/13/2021,6/19/2021,0-19,?? ????,854,0,0
6/13/2021,6/19/2021,0-19,????,10115,43,0
6/13/2021,6/19/2021,20-24,???,5457,<15,0
6/13/2021,6/19/2021,20-24,?? ????,217,0,0
6/13/2021,6/19/2021,20-24,????,6231,<15,0
6/13/2021,6/19/2021,25-29,???,5707,<15,0
6/13/2021,6/19/2021,25-29,?? ????,213,0,0
6/13/2021,6/19/2021,25-29,????,6243,<15,0
6/13/2021,6/19/2021,30-34,???,6302,<15,0
6/13/2021,6/19/2021,30-34,?? ????,262,0,0
6/13/2021,6/19/2021,30-34,????,6327,<15,0
6/13/2021,6/19/2021,35-39,???,6047,<15,0
6/13/2021,6/19/2021,35-39,?? ????,193,0,0
6/13/2021,6/19/2021,35-39,????,5546,<15,0
6/13/2021,6/19/2021,40-44,???,5638,<15,0
6/13/2021,6/19/2021,40-44,?? ????,168,0,0
6/13/2021,6/19/2021,40-44,????,5772,<15,0
6/13/2021,6/19/2021,45-49,???,6251,<15,0
6/13/2021,6/19/2021,45-49,?? ????,138,0,0
6/13/2021,6/19/2021,45-49,????,6160,<15,0
6/13/2021,6/19/2021,50-54,???,5336,<15,0
6/13/2021,6/19/2021,50-54,?? ????,160,0,0
6/13/2021,6/19/2021,50-54,????,5801,<15,0
6/13/2021,6/19/2021,55-59,???,4471,<15,0
6/13/2021,6/19/2021,55-59,?? ????,134,0,0
6/13/2021,6/19/2021,55-59,????,5020,<15,0
6/13/2021,6/19/2021,60-64,???,3992,<15,0
6/13/2021,6/19/2021,60-64,?? ????,122,0,0
6/13/2021,6/19/2021,60-64,????,5359,<15,0
6/13/2021,6/19/2021,65-69,???,3567,<15,0
6/13/2021,6/19/2021,65-69,?? ????,52,0,0
6/13/2021,6/19/2021,65-69,????,4220,<15,0
6/13/2021,6/19/2021,70-74,???,2691,<15,0
6/13/2021,6/19/2021,70-74,?? ????,54,0,0
6/13/2021,6/19/2021,70-74,????,3106,0,0
6/13/2021,6/19/2021,75-79,???,1179,0,0
6/13/2021,6/19/2021,75-79,?? ????,27,0,0
6/13/2021,6/19/2021,75-79,????,1266,0,0
6/13/2021,6/19/2021,80+,???,1122,<15,0
6/13/2021,6/19/2021,80+,?? ????,22,0,0
6/13/2021,6/19/2021,80+,????,2162,<15,0
6/13/2021,6/19/2021,NULL,???,5860,<15,0
6/13/2021,6/19/2021,NULL,?? ????,2344,<15,0
6/13/2021,6/19/2021,NULL,????,6859,<15,0
6/20/2021,6/26/2021,0-19,???,29257,288,0
6/20/2021,6/26/2021,0-19,?? ????,3660,<15,0
6/20/2021,6/26/2021,0-19,????,30623,266,0
6/20/2021,6/26/2021,20-24,???,8704,<15,0
6/20/2021,6/26/2021,20-24,?? ????,648,0,0
6/20/2021,6/26/2021,20-24,????,9301,<15,0
6/20/2021,6/26/2021,25-29,???,9328,18,0
6/20/2021,6/26/2021,25-29,?? ????,662,<15,0
6/20/2021,6/26/2021,25-29,????,9679,17,0
6/20/2021,6/26/2021,30-34,???,10586,<15,0
6/20/2021,6/26/2021,30-34,?? ????,750,0,0
6/20/2021,6/26/2021,30-34,????,10016,15,0
6/20/2021,6/26/2021,35-39,???,9868,<15,0
6/20/2021,6/26/2021,35-39,?? ????,636,<15,0
6/20/2021,6/26/2021,35-39,????,9711,<15,0
6/20/2021,6/26/2021,40-44,???,10443,20,0
6/20/2021,6/26/2021,40-44,?? ????,567,0,0
6/20/2021,6/26/2021,40-44,????,10367,24,0
6/20/2021,6/26/2021,45-49,???,11027,25,0
6/20/2021,6/26/2021,45-49,?? ????,523,0,0
6/20/2021,6/26/2021,45-49,????,11495,40,0
6/20/2021,6/26/2021,50-54,???,9540,27,0
6/20/2021,6/26/2021,50-54,?? ????,446,0,0
6/20/2021,6/26/2021,50-54,????,9907,17,0
6/20/2021,6/26/2021,55-59,???,7743,21,<15
6/20/2021,6/26/2021,55-59,?? ????,364,0,0
6/20/2021,6/26/2021,55-59,????,8610,18,0
6/20/2021,6/26/2021,60-64,???,6761,19,0
6/20/2021,6/26/2021,60-64,?? ????,347,0,0
6/20/2021,6/26/2021,60-64,????,8274,27,0
6/20/2021,6/26/2021,65-69,???,5867,20,0
6/20/2021,6/26/2021,65-69,?? ????,212,0,0
6/20/2021,6/26/2021,65-69,????,6451,<15,0
6/20/2021,6/26/2021,70-74,???,4355,16,0
6/20/2021,6/26/2021,70-74,?? ????,213,0,0
